CustomerKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,DateFirstPurchase,CommuteDistance
11153,Angela,James,James Angela,6/23/1976 0:00,M,F,40000,0,0,High School,Skilled Manual,1,2,8877 Weatherly Drive,3/30/2016 0:00,5 to 10 Miles
11154,Megan,Walker,Walker Megan,8/21/1976 0:00,S,F,40000,0,0,Partial College,Skilled Manual,1,1,6898 Holiday Hills,1/14/2016 0:00,5 to 10 Miles
11155,Hunter,Robinson,Robinson Hunter,1/26/1976 0:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,8356 Mori Court,1/10/2016 0:00,1 to 2 Miles
11156,Maria,Roberts,Roberts Maria,2/7/1976 0:00,S,F,40000,0,0,Partial College,Skilled Manual,0,1,9452 Mariposa Ct.,1/12/2016 0:00,1 to 2 Miles
11157,Hannah,Long,Long Hannah,6/11/1975 0:00,M,F,40000,0,0,High School,Skilled Manual,1,2,1832 Preston Ct.,7/25/2016 0:00,5 to 10 Miles
11158,Jason,Wright,Wright Jason,10/8/1975 0:00,S,M,40000,0,0,High School,Skilled Manual,1,2,6771 Bundros Court,1/23/2016 0:00,5 to 10 Miles
11159,Brianna,Hughes,Hughes Brianna,9/17/1975 0:00,S,F,40000,0,0,High School,Skilled Manual,0,2,6793 Bonifacio St.,9/11/2016 0:00,1 to 2 Miles
11160,Maurice,Tang,Tang Maurice,1/8/1974 0:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,2886 Chaparral Court,2/25/2016 0:00,5 to 10 Miles
11161,Emily,Wood,Wood Emily,4/22/1974 0:00,S,F,40000,0,0,Partial College,Skilled Manual,0,1,1562 Black Walnut,6/3/2016 0:00,1 to 2 Miles
11162,Chase,Cox,Cox Chase,3/5/1974 0:00,S,M,40000,0,0,Partial College,Skilled Manual,1,1,P.O. Box 8070,2/22/2016 0:00,5 to 10 Miles
11163,Gabriel,Wang,Wang Gabriel,12/20/1974 0:00,M,M,40000,0,0,Partial College,Skilled Manual,1,1,8002 Crane Court,5/2/2016 0:00,5 to 10 Miles
11164,Devin,Brooks,Brooks Devin,5/5/1974 0:00,S,M,40000,0,0,Partial College,Skilled Manual,0,1,4231 Highland Dr.,4/29/2016 0:00,1 to 2 Miles
11165,Jocelyn,Alexander,Alexander Jocelyn,7/18/1973 0:00,M,F,60000,0,0,Partial College,Skilled Manual,0,1,3376 Bank Way,5/26/2016 0:00,1 to 2 Miles
11166,Ashley,Martinez,Martinez Ashley,4/24/1972 0:00,S,F,70000,0,0,Partial College,Skilled Manual,0,2,6993 Whyte Park Ave.,10/16/2016 0:00,0 to 1 Miles
11167,Jasmine,Barnes,Barnes Jasmine,8/1/1972 0:00,S,F,80000,0,0,Bachelors,Management,0,1,9183 Via Del Sol,1/11/2016 0:00,0 to 1 Miles
11168,David,Rodriguez,Rodriguez David,5/15/1968 0:00,S,M,80000,0,0,Bachelors,Management,0,1,38 Shangri to la Rd.,1/19/2016 0:00,0 to 1 Miles
11169,Bryce,Richardson,Richardson Bryce,6/22/1968 0:00,M,M,90000,4,4,Bachelors,Management,1,1,1841 Blackwood Drive,5/27/2016 0:00,0 to 1 Miles
11170,Carol,Howard,Howard Carol,2/5/1968 0:00,M,F,90000,4,4,Bachelors,Management,1,1,6281 Edward Ave,8/27/2016 0:00,0 to 1 Miles
11171,Jonathan,Hill,Hill Jonathan,10/9/1967 0:00,S,M,100000,1,0,Bachelors,Management,1,2,3731 Chinquapin Ct,8/20/2014 0:00,1 to 2 Miles
11172,Gabrielle,Adams,Adams Gabrielle,11/21/1967 0:00,M,F,100000,1,0,Bachelors,Management,1,2,5621 Arcadia Pl.,5/4/2016 0:00,1 to 2 Miles
11173,Sarah,Thomas,Thomas Sarah,9/1/1967 0:00,S,F,110000,0,0,Graduate Degree,Management,0,4,5636 Mt. Whitney Dr.,3/3/2016 0:00,0 to 1 Miles
11174,Nicholas,Robinson,Robinson Nicholas,7/13/1967 0:00,M,M,110000,0,1,Graduate Degree,Management,1,0,1318 Lasalle Street,7/14/2016 0:00,2 to 5 Miles
11175,Luis,Wang,Wang Luis,3/5/1963 0:00,S,M,70000,0,0,Partial College,Skilled Manual,1,2,6943 Patterson Blvd.,8/28/2014 0:00,5 to 10 Miles
11176,Mason,Roberts,Roberts Mason,1/25/1968 0:00,M,M,90000,4,4,Bachelors,Management,1,1,5753 Megan Dr.,2/6/2016 0:00,1 to 2 Miles
11177,Jose,Flores,Flores Jose,7/4/1942 0:00,M,M,110000,2,4,Graduate Degree,Management,1,2,3991 Rambling Rose Drive,3/30/2016 0:00,5 to 10 Miles
11178,Nathan,Johnson,Johnson Nathan,8/24/1943 0:00,M,M,100000,2,3,Graduate Degree,Management,1,3,8927 Daylight Place,2/25/2016 0:00,1 to 2 Miles
11179,Molly,Rodriguez,Rodriguez Molly,6/14/1943 0:00,M,F,120000,2,4,Graduate Degree,Management,1,3,5556 Riverland Dr.,3/13/2016 0:00,5 to 10 Miles
11180,April,Anand,Anand April,1/2/1943 0:00,M,F,160000,1,3,Bachelors,Management,1,4,3531 Brookview Drive,3/18/2016 0:00,0 to 1 Miles
11181,Devin,Martin,Martin Devin,8/8/1943 0:00,M,M,170000,2,3,Graduate Degree,Management,1,2,1085 Greenbelt Way,5/8/2016 0:00,0 to 1 Miles
11182,Stephanie,Torres,Torres Stephanie,8/25/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,6968 Mildred Ln.,8/29/2016 0:00,10 or more Miles
11183,Jasmine,Lee,Lee Jasmine,7/15/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,7502 Contuti Avenue,5/1/2016 0:00,10 or more Miles
11184,Meghan,Hernandez,Hernandez Meghan,11/16/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,5872 L St.,8/11/2016 0:00,10 or more Miles
11185,Ashley,Henderson,Henderson Ashley,10/8/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,8834 San Jose Ave.,2/25/2016 0:00,10 or more Miles
11186,Sarah,Price,Price Sarah,5/21/1944 0:00,S,F,70000,4,0,Bachelors,Management,1,2,4815 Paraiso Ct.,10/20/2016 0:00,10 or more Miles
11187,Jennifer,Cooper,Cooper Jennifer,2/22/1944 0:00,M,F,60000,4,0,Graduate Degree,Management,1,2,2429 Longview Road,4/5/2016 0:00,10 or more Miles
11188,Catherine,Morris,Morris Catherine,9/6/1944 0:00,M,F,60000,4,0,Graduate Degree,Management,0,2,6542 Stonewood Drive,11/4/2016 0:00,1 to 2 Miles
11189,Lawrence,Blanco,Blanco Lawrence,7/15/1944 0:00,S,M,60000,4,0,Graduate Degree,Management,1,2,7502 Contuti Avenue,8/26/2014 0:00,10 or more Miles
11190,Carson,Bryant,Bryant Carson,6/22/1944 0:00,M,M,70000,5,0,Bachelors,Management,1,2,2995 Youngsdale Dr.,8/29/2016 0:00,10 or more Miles
11191,Kristi,Perez,Perez Kristi,12/18/1945 0:00,S,F,70000,5,0,Bachelors,Management,1,3,1769 Lislin Ct,8/11/2014 0:00,10 or more Miles
11192,James,Brown,Brown James,9/13/1945 0:00,M,M,60000,4,0,Bachelors,Management,1,2,673 Old Mountain View Dr.,6/25/2016 0:00,2 to 5 Miles
11193,Ian,Gray,Gray Ian,2/13/1945 0:00,M,M,60000,4,0,Bachelors,Management,1,2,5941 Gill Dr.,2/29/2016 0:00,2 to 5 Miles
11194,Jacqueline,Price,Price Jacqueline,6/10/1945 0:00,M,F,60000,4,0,Bachelors,Management,1,2,872 Mark Twain Dr,3/14/2016 0:00,2 to 5 Miles
11195,Megan,Henderson,Henderson Megan,2/10/1946 0:00,M,F,60000,5,0,Bachelors,Management,1,3,8411 Mt. Olivet Place,4/16/2016 0:00,10 or more Miles
11196,Alfredo,Romero,Romero Alfredo,6/7/1946 0:00,M,M,60000,5,0,Bachelors,Management,1,3,2499 Greendell Pl,3/4/2016 0:00,10 or more Miles
11197,Andrea,Morris,Morris Andrea,6/18/1946 0:00,M,F,70000,3,1,Bachelors,Management,0,1,1883 Green View Court,5/3/2016 0:00,1 to 2 Miles
11198,Brooke,Sanders,Sanders Brooke,11/26/1946 0:00,S,F,70000,4,1,Bachelors,Management,1,1,5192 Dumbarton Drive,2/9/2016 0:00,10 or more Miles
11199,Jacqueline,Bennett,Bennett Jacqueline,11/6/1946 0:00,M,F,70000,4,1,Bachelors,Management,1,1,8948 Chinquapin Court,3/19/2016 0:00,10 or more Miles
11200,Jason,Griffin,Griffin Jason,11/22/1947 0:00,M,M,70000,4,1,Bachelors,Management,1,1,7239 Nicholas Drive,2/11/2016 0:00,1 to 2 Miles
11201,Amanda,Foster,Foster Amanda,8/18/1947 0:00,M,F,70000,4,1,Bachelors,Management,1,1,3984 San Francisco,7/2/2016 0:00,10 or more Miles
11202,Alexia,Price,Price Alexia,8/26/1947 0:00,M,F,80000,5,0,Bachelors,Management,0,2,2079 Wellington Ct,9/18/2016 0:00,1 to 2 Miles
11203,Luis,Diaz,Diaz Luis,8/21/1948 0:00,M,M,40000,2,1,High School,Professional,1,2,3682 Diablo View Road,2/24/2016 0:00,10 or more Miles
11204,Destiny,Rivera,Rivera Destiny,6/1/1948 0:00,M,F,40000,2,1,High School,Professional,1,2,6965 Appalachian Drive,8/10/2016 0:00,2 to 5 Miles
11205,Abby,Fernandez,Fernandez Abby,7/24/1948 0:00,M,F,40000,2,1,High School,Professional,1,2,8330 Glenside Court,7/28/2016 0:00,10 or more Miles
11206,Blake,Flores,Flores Blake,9/24/1948 0:00,M,M,60000,2,1,Partial College,Professional,1,1,9410 Ferry St.,5/12/2016 0:00,10 or more Miles
11207,Danielle,Cox,Cox Danielle,7/19/1948 0:00,S,F,60000,2,1,Partial College,Professional,1,1,2346 Wren Ave,2/4/2016 0:00,10 or more Miles
11208,Maria,Reed,Reed Maria,2/4/1948 0:00,M,F,60000,2,1,Bachelors,Management,1,0,1413 Bridgeview St,3/5/2016 0:00,10 or more Miles
11209,Allison,Evans,Evans Allison,1/13/1948 0:00,M,F,60000,2,1,Bachelors,Management,1,0,3515 Sutton Circle,3/26/2016 0:00,10 or more Miles
11210,Edward,Wood,Wood Edward,6/8/1948 0:00,M,M,70000,4,1,Partial College,Professional,1,2,1039 Adelaide St.,5/7/2016 0:00,10 or more Miles
11211,Samantha,Russell,Russell Samantha,10/12/1949 0:00,M,F,40000,2,1,High School,Professional,1,2,9256 Village Oaks Dr.,2/5/2016 0:00,2 to 5 Miles
11212,Chloe,Campbell,Campbell Chloe,11/5/1949 0:00,M,F,40000,2,1,High School,Professional,1,2,3562 East Ave.,2/3/2016 0:00,2 to 5 Miles
11213,Stephanie,Murphy,Murphy Stephanie,5/14/1949 0:00,S,F,60000,2,1,Partial College,Professional,1,2,5514 Grant Street,3/29/2016 0:00,10 or more Miles
11214,Charles,Miller,Miller Charles,11/7/1949 0:00,S,M,60000,2,1,Partial College,Professional,1,2,2719 Little Dr,8/15/2016 0:00,10 or more Miles
11215,Ana,Perry,Perry Ana,6/21/1950 0:00,M,F,40000,2,1,Partial High School,Skilled Manual,1,2,3114 Arlington Way,2/19/2016 0:00,10 or more Miles
11216,Jasmine,Torres,Torres Jasmine,5/20/1950 0:00,S,F,60000,2,1,Partial College,Professional,1,2,8328 San Francisco,8/15/2014 0:00,10 or more Miles
11217,Natalie,Adams,Adams Natalie,2/11/1950 0:00,S,F,60000,2,1,Partial College,Professional,1,2,6592 Bent Tree Lane,8/10/2014 0:00,10 or more Miles
11218,Olivia,Brown,Brown Olivia,9/11/1950 0:00,S,F,60000,2,1,Partial College,Professional,0,2,3964 Stony Hill Circle,3/1/2016 0:00,2 to 5 Miles
11219,Charles,Cook,Cook Charles,12/2/1950 0:00,M,M,60000,2,1,High School,Professional,1,2,6871 Bel Air Dr.,11/1/2016 0:00,10 or more Miles
11220,Erica,Huang,Huang Erica,2/23/1950 0:00,M,F,60000,2,1,Partial College,Professional,1,1,9142 All Ways Drive,3/15/2016 0:00,10 or more Miles
11221,Nathan,Perry,Perry Nathan,6/10/1950 0:00,M,M,70000,4,2,Partial College,Professional,1,1,9714 Nicholas Drive,4/9/2016 0:00,1 to 2 Miles
11222,Alexandra,Rivera,Rivera Alexandra,8/17/1950 0:00,M,F,80000,3,1,Bachelors,Management,1,1,4999 Corte Segunda,11/4/2016 0:00,1 to 2 Miles
11223,Hailey,Patterson,Patterson Hailey,9/16/1951 0:00,S,F,70000,2,1,High School,Professional,1,2,5045 Vancouver Way,2/2/2016 0:00,2 to 5 Miles
11224,Tiffany,Li,Li Tiffany,9/6/1951 0:00,S,F,70000,2,1,High School,Professional,1,2,6404 Del Mar Ave,8/7/2014 0:00,10 or more Miles
11225,Madison,Lee,Lee Madison,2/16/1951 0:00,M,F,60000,2,1,Partial College,Professional,1,1,5927 Seaview Avenue,6/24/2016 0:00,10 or more Miles
11226,Sydney,Ross,Ross Sydney,9/27/1951 0:00,M,F,60000,2,1,Partial College,Professional,1,1,5252 Santa Fe,2/25/2016 0:00,2 to 5 Miles
11227,Marshall,Chavez,Chavez Marshall,8/12/1951 0:00,S,M,60000,2,1,Partial College,Professional,1,2,9022 Estudillo Street,8/3/2014 0:00,10 or more Miles
11228,Ashley,Jones,Jones Ashley,4/19/1951 0:00,M,F,60000,2,1,Partial College,Professional,1,2,7681 Willow Pass Road,10/27/2016 0:00,10 or more Miles
11229,Adrian,Stewart,Stewart Adrian,12/3/1951 0:00,S,M,70000,4,2,Partial College,Professional,1,1,6898 Shaw Rd.,7/28/2016 0:00,10 or more Miles
11230,Amber,Turner,Turner Amber,4/3/1951 0:00,M,F,70000,4,2,Partial College,Professional,0,2,6345 Ridge Circle,7/17/2016 0:00,2 to 5 Miles
11231,Dennis,Zhang,Zhang Dennis,11/14/1952 0:00,M,M,60000,2,1,High School,Professional,1,2,3951 Calle Verde Drive,2/14/2016 0:00,10 or more Miles
11232,Hailey,Bryant,Bryant Hailey,9/27/1952 0:00,M,F,60000,3,1,High School,Professional,0,2,2828 Rogers Ave.,9/23/2016 0:00,2 to 5 Miles
11233,Todd,Li,Li Todd,9/9/1952 0:00,M,M,70000,4,2,Partial College,Professional,1,2,5897 Scottsdale Rd.,2/12/2016 0:00,10 or more Miles
11234,Anna,Griffin,Griffin Anna,11/19/1952 0:00,S,F,70000,4,2,Partial College,Professional,1,2,7221 Peachwillow Street,2/12/2016 0:00,10 or more Miles
11235,Angel,Stewart,Stewart Angel,2/8/1952 0:00,M,M,70000,4,2,Partial College,Professional,1,2,2585 La Salle Ct.,7/5/2016 0:00,10 or more Miles
11236,Jeremy,Butler,Butler Jeremy,3/5/1952 0:00,S,M,70000,5,2,Partial College,Professional,1,2,8811 The Trees Dr.,10/5/2016 0:00,10 or more Miles
11237,Clarence,Anand,Anand Clarence,9/23/1958 0:00,S,M,130000,2,3,Bachelors,Management,0,4,Welt Platz 6,9/8/2014 0:00,0 to 1 Miles
11238,Mayra,Prasad,Prasad Mayra,8/10/1958 0:00,S,F,130000,2,3,Bachelors,Management,0,4,1119 Elderwood Dr.,1/9/2014 0:00,0 to 1 Miles
11239,Latoya,Goel,Goel Latoya,10/6/1958 0:00,M,F,130000,2,4,Partial College,Professional,0,2,8154 Pheasant Circle,1/22/2014 0:00,5 to 10 Miles
11240,Anne,Hernandez,Hernandez Anne,12/11/1958 0:00,M,F,160000,2,3,Partial College,Professional,1,4,76 Woodcrest Dr.,2/28/2014 0:00,5 to 10 Miles
11241,Lisa,Cai,Cai Lisa,10/11/1957 0:00,S,F,100000,2,3,Partial College,Professional,1,4,102 rue de Berri,9/14/2015 0:00,5 to 10 Miles
11242,Larry,Munoz,Munoz Larry,11/11/1957 0:00,M,M,110000,2,4,Partial College,Professional,1,3,Midi to Couleurs,9/23/2015 0:00,5 to 10 Miles
11243,Robin,Alvarez,Alvarez Robin,10/9/1957 0:00,M,F,150000,2,3,Partial College,Professional,1,3,4086 Emmons Canyon Lane,2/24/2014 0:00,0 to 1 Miles
11244,Alexis,Coleman,Coleman Alexis,11/26/1957 0:00,S,F,170000,2,3,Bachelors,Management,0,3,7140 Camelback Road,2/15/2014 0:00,0 to 1 Miles
11245,Ricky,Vazquez,Vazquez Ricky,10/27/1956 0:00,M,M,120000,3,4,High School,Professional,0,4,Roßstr 9928,9/29/2014 0:00,5 to 10 Miles
11246,Latasha,Rubio,Rubio Latasha,10/9/1956 0:00,M,F,120000,3,4,High School,Professional,0,4,Alderstr 7690,10/5/2014 0:00,5 to 10 Miles
11247,Claudia,Zhou,Zhou Claudia,6/6/1956 0:00,S,F,130000,3,4,Partial College,Professional,0,3,6516 Beauer Lane,2/21/2014 0:00,0 to 1 Miles
11248,Tristan,Alexander,Alexander Tristan,3/26/1955 0:00,M,M,110000,3,4,Partial College,Professional,1,4,88 avenue des Champs to Elysées,7/15/2016 0:00,10 or more Miles
11249,Cindy,Patel,Patel Cindy,7/13/1955 0:00,M,F,130000,3,4,Partial College,Professional,1,3,Essener Straße 123,10/11/2014 0:00,0 to 1 Miles
11250,Shannon,Liu,Liu Shannon,3/12/1955 0:00,M,F,170000,3,4,High School,Professional,1,2,4185 Keywood Ct.,3/17/2014 0:00,5 to 10 Miles
11251,Xavier,Long,Long Xavier,7/4/1932 0:00,S,M,30000,4,0,High School,Professional,0,2,9245 Dantley Way,10/20/2016 0:00,5 to 10 Miles
11252,Nicholas,Thompson,Thompson Nicholas,6/7/1932 0:00,S,M,90000,3,0,Graduate Degree,Management,1,1,504 O St.,8/14/2014 0:00,2 to 5 Miles
11253,José,Hernandez,Hernandez José,2/28/1933 0:00,M,M,60000,2,0,Graduate Degree,Management,1,2,5703 Donald Dr.,3/2/2016 0:00,1 to 2 Miles
11254,Johnathan,Vance,Vance Johnathan,3/3/1933 0:00,M,M,70000,4,0,Graduate Degree,Management,1,2,9430 Versailles Pl,11/26/2016 0:00,5 to 10 Miles
11255,Colin,Lin,Lin Colin,4/4/1933 0:00,M,M,70000,4,0,Graduate Degree,Management,1,2,6083 San Jose,2/27/2016 0:00,5 to 10 Miles
11256,Katelyn,Hernandez,Hernandez Katelyn,9/20/1933 0:00,M,F,70000,4,0,Graduate Degree,Management,1,2,7496 Deerfield Dr.,4/17/2016 0:00,5 to 10 Miles
11257,Jacqueline,Powell,Powell Jacqueline,1/6/1933 0:00,S,F,120000,1,2,Graduate Degree,Management,1,4,4076 Northwood Dr,8/24/2014 0:00,2 to 5 Miles
11258,Xavier,Hill,Hill Xavier,6/28/1933 0:00,M,M,120000,1,2,Graduate Degree,Management,1,4,2707 Virgil Street,5/22/2016 0:00,2 to 5 Miles
11259,Victoria,Stewart,Stewart Victoria,3/27/1965 0:00,M,F,100000,4,1,Partial College,Professional,1,4,3623 Barquentine Court,9/7/2014 0:00,2 to 5 Miles
11260,Katelyn,Kelly,Kelly Katelyn,4/12/1965 0:00,M,F,110000,2,2,Bachelors,Management,1,3,7085 Solano Drive,2/9/2016 0:00,2 to 5 Miles
11261,Stephanie,Collins,Collins Stephanie,4/24/1965 0:00,M,F,130000,1,2,Graduate Degree,Management,1,1,2868 Central Avenue,9/30/2014 0:00,0 to 1 Miles
11262,Jennifer,Simmons,Simmons Jennifer,5/4/1964 0:00,M,F,80000,4,3,Bachelors,Management,1,0,7959 Mt. Wilson Way,2/29/2016 0:00,0 to 1 Miles
11263,Trinity,Richardson,Richardson Trinity,9/11/1964 0:00,M,F,90000,5,5,Partial College,Professional,1,3,3063 Blue Jay Drive,9/1/2014 0:00,2 to 5 Miles
11264,Eduardo,Martin,Martin Eduardo,6/17/1964 0:00,S,M,90000,5,5,Partial College,Professional,0,3,5137 Pheasant Court,1/6/2016 0:00,0 to 1 Miles
11265,Elizabeth,Jones,Jones Elizabeth,7/13/1964 0:00,M,F,90000,5,5,Partial College,Professional,1,3,2253 Firestone Dr.,1/7/2016 0:00,0 to 1 Miles
11266,Taylor,Howard,Howard Taylor,5/5/1964 0:00,S,F,90000,0,0,Partial College,Professional,0,1,7396 Stratton Circle,9/13/2014 0:00,5 to 10 Miles
11267,David,Diaz,Diaz David,10/2/1964 0:00,S,M,120000,4,2,Partial College,Professional,1,4,2075 Browse Ct,9/20/2014 0:00,2 to 5 Miles
11268,Katelyn,Carter,Carter Katelyn,5/3/1964 0:00,M,F,130000,2,2,Graduate Degree,Management,1,2,3050 Monte Cresta Avenue,5/30/2016 0:00,1 to 2 Miles
11269,Ryan,Foster,Foster Ryan,10/13/1964 0:00,M,M,130000,2,2,Graduate Degree,Management,1,2,5376 Sahara Drive,8/23/2016 0:00,0 to 1 Miles
11270,Robert,Lee,Lee Robert,5/4/1964 0:00,M,M,130000,2,2,Graduate Degree,Management,1,3,5461 Camino Verde Ct.,9/13/2014 0:00,0 to 1 Miles
11271,Danielle,Reed,Reed Danielle,6/5/1964 0:00,S,F,150000,2,0,Bachelors,Management,0,4,6683 Carrick Ct,9/30/2014 0:00,1 to 2 Miles
11272,Lauren,Martinez,Martinez Lauren,11/10/1956 0:00,S,F,70000,4,3,Partial College,Professional,1,0,4357 Tosca Way,9/22/2014 0:00,5 to 10 Miles
11273,Nathan,Lal,Lal Nathan,10/1/1956 0:00,M,M,90000,2,1,Partial College,Professional,1,0,7064 Cypress Ave,5/15/2016 0:00,10 or more Miles
11274,Kyle,Foster,Foster Kyle,4/12/1934 0:00,M,M,50000,2,0,Graduate Degree,Management,1,2,5617 Landing Dr,9/1/2014 0:00,5 to 10 Miles
11275,Jenny,Rai,Rai Jenny,1/18/1934 0:00,M,F,80000,4,0,Graduate Degree,Management,1,2,1440 Willow Pass Dr.,9/2/2014 0:00,0 to 1 Miles
11276,Nancy,Chapman,Chapman Nancy,9/19/1963 0:00,M,F,80000,4,3,Partial College,Professional,1,2,1480 Shoenic,2/2/2016 0:00,2 to 5 Miles
11277,Charles,Jackson,Jackson Charles,6/10/1963 0:00,M,M,80000,4,3,Partial College,Professional,1,2,3400 Folson Drive,2/6/2016 0:00,0 to 1 Miles
11278,Jonathan,Phillips,Phillips Jonathan,8/20/1963 0:00,S,M,90000,0,0,Partial College,Professional,0,1,8772 Rock Creek Way,9/19/2014 0:00,10 or more Miles
11279,Amanda,Cook,Cook Amanda,9/12/1963 0:00,M,F,90000,0,0,Partial College,Professional,1,1,9187 Vista Del Sol,3/4/2016 0:00,10 or more Miles
11280,Robert,Collins,Collins Robert,8/21/1963 0:00,M,M,90000,0,0,Partial College,Professional,1,1,5271 Sierra Road,7/2/2016 0:00,10 or more Miles
11281,Megan,Barnes,Barnes Megan,10/10/1963 0:00,S,F,110000,4,2,Bachelors,Management,1,4,40 Ellis St.,9/16/2014 0:00,5 to 10 Miles
11282,Christian,Thomas,Thomas Christian,1/16/1962 0:00,M,M,90000,5,4,Partial College,Professional,1,4,5205 Coralie Drive,9/3/2014 0:00,1 to 2 Miles
11283,Arturo,Lal,Lal Arturo,10/26/1962 0:00,M,M,110000,1,3,Bachelors,Management,1,2,4593 Mendouno Dr.,5/30/2016 0:00,1 to 2 Miles
11284,Theresa,Serrano,Serrano Theresa,3/27/1962 0:00,M,F,110000,1,3,Bachelors,Management,1,2,9007 S Royal Links Circle,2/10/2016 0:00,1 to 2 Miles
11285,Jeremy,Anderson,Anderson Jeremy,3/19/1962 0:00,M,M,120000,1,3,Partial College,Professional,0,4,7655 Greer Ave,7/28/2016 0:00,2 to 5 Miles
11286,Hunter,Griffin,Griffin Hunter,3/3/1962 0:00,M,M,170000,0,0,Graduate Degree,Management,1,4,4079 Redbird Lane,9/24/2014 0:00,2 to 5 Miles
11287,Henry,Garcia,Garcia Henry,1/16/1961 0:00,M,M,70000,5,4,Partial College,Professional,0,3,3268 Hazelwood Lane,2/2/2016 0:00,5 to 10 Miles
11288,Cindy,Sanchez,Sanchez Cindy,9/16/1961 0:00,M,F,110000,1,3,Bachelors,Management,1,3,7062 Starflower Drive,3/6/2016 0:00,2 to 5 Miles
11289,Maria,Carter,Carter Maria,3/7/1961 0:00,M,F,130000,1,3,Bachelors,Management,1,1,8603 Elmhurst Lane,9/11/2014 0:00,0 to 1 Miles
11290,Katelyn,Sanchez,Sanchez Katelyn,8/18/1961 0:00,M,F,130000,1,3,Bachelors,Management,1,3,8869 Climbing Vine Court,9/23/2014 0:00,2 to 5 Miles
11291,Jenna,Wright,Wright Jenna,5/5/1961 0:00,M,F,130000,1,3,Bachelors,Management,1,3,232 Pinnacle Drive,9/7/2014 0:00,2 to 5 Miles
11292,Seth,Phillips,Phillips Seth,11/5/1961 0:00,S,M,150000,1,2,Partial College,Professional,0,3,4361 Loftus Road,9/18/2014 0:00,0 to 1 Miles
11293,Luke,Long,Long Luke,5/27/1955 0:00,S,M,60000,2,0,High School,Professional,0,2,3177 Dover Way,2/28/2016 0:00,1 to 2 Miles
11294,Dalton,Clark,Clark Dalton,9/3/1955 0:00,M,M,60000,2,0,High School,Professional,0,2,4381 Amazonas,9/28/2016 0:00,1 to 2 Miles
11295,Taylor,Lewis,Lewis Taylor,5/16/1954 0:00,S,F,80000,2,0,Partial High School,Skilled Manual,1,2,8827 Ward Court,9/28/2014 0:00,5 to 10 Miles
11296,Haley,Richardson,Richardson Haley,10/7/1935 0:00,S,F,50000,2,0,Graduate Degree,Management,1,2,6203 Laurel Drive,9/4/2014 0:00,5 to 10 Miles
11297,Noah,Coleman,Coleman Noah,2/2/1935 0:00,S,M,70000,4,0,Graduate Degree,Management,1,2,5562 Galindo Street,9/29/2014 0:00,5 to 10 Miles
11298,Jon,Luo,Luo Jon,3/3/1935 0:00,M,M,70000,4,0,Graduate Degree,Management,1,2,3560 River Rock Lane,9/15/2014 0:00,1 to 2 Miles
11299,Orlando,Vazquez,Vazquez Orlando,4/1/1936 0:00,M,M,70000,4,0,Graduate Degree,Management,1,2,8547 Catherine Way,9/29/2014 0:00,1 to 2 Miles
11300,Fernando,Barnes,Barnes Fernando,3/3/1960 0:00,M,M,80000,5,4,Partial College,Professional,0,3,7633 Greenhills Circle,2/4/2016 0:00,1 to 2 Miles
11301,Cameron,Rodriguez,Rodriguez Cameron,6/9/1960 0:00,M,M,80000,5,4,Partial College,Professional,1,4,1217 Mariposa,6/11/2016 0:00,5 to 10 Miles
11302,Spencer,Russell,Russell Spencer,12/12/1960 0:00,S,M,90000,4,3,High School,Professional,0,3,2396 Mink Court,9/9/2014 0:00,1 to 2 Miles
11303,Julia,Coleman,Coleman Julia,10/11/1960 0:00,S,F,90000,4,3,High School,Professional,0,3,3128 Ramsey Circle,9/5/2014 0:00,1 to 2 Miles
11304,Julia,Garcia,Garcia Julia,3/17/1960 0:00,M,F,100000,0,3,Partial College,Professional,1,0,6179 Mt. Hamilton Dr.,3/21/2016 0:00,5 to 10 Miles
11305,Sean,Evans,Evans Sean,6/19/1960 0:00,M,M,110000,3,3,Partial College,Professional,0,4,7118 Elliott Dr.,3/26/2016 0:00,2 to 5 Miles
11306,Micah,Zhou,Zhou Micah,6/22/1960 0:00,M,M,110000,3,3,Partial College,Professional,0,4,6105 Brownstone Rd,7/1/2016 0:00,2 to 5 Miles
11307,Hunter,Rodriguez,Rodriguez Hunter,11/4/1954 0:00,M,M,80000,2,0,Partial High School,Skilled Manual,1,2,4343 Cook Street,9/7/2014 0:00,5 to 10 Miles
11308,Ian,Gonzales,Gonzales Ian,3/5/1954 0:00,M,M,60000,2,0,High School,Professional,0,2,7122 Athene Dr.,9/10/2016 0:00,1 to 2 Miles
11309,Victoria,Lewis,Lewis Victoria,6/12/1954 0:00,S,F,60000,2,0,High School,Professional,1,2,4426 Tanager Road,7/10/2016 0:00,5 to 10 Miles
